status,family,pval,qval,G,gene_short_name,id,ensembl_gene_id,hgnc_symbol,entrezgene,iqr_count,num_cells_expressed,use_for_ordering
OK,negbinomial.size,0.418272391524719,0.563438249878419,G6606,MAST4,NM_001164664+NM_001290228+NM_198828+NM_015183+NM_001290226+NM_001290227,ENSG00000069020,MAST4,375449,2.84130225398094,1372,FALSE
OK,negbinomial.size,0.41841324094315,0.563543896648479,G778,NOL9,NM_024654,ENSG00000162408,NOL9,79707,2.4594316186373,705,FALSE
OK,negbinomial.size,0.418547480338475,0.56364061045581,G9493,ZDHHC4,NM_001134389+NM_001134388+NM_001134387+NM_018106,ENSG00000136247,ZDHHC4,55146,2.64385618977472,1667,FALSE
OK,negbinomial.size,0.418780144792841,0.56378573623468,G14376,MINPP1,NM_001178117+NM_004897+NM_001178118,ENSG00000107789,MINPP1,9562,2.70043971814109,1193,FALSE
OK,negbinomial.size,0.418748612145917,0.56378573623468,G14901,RSF1,NM_016578,ENSG00000048649,RSF1,51773,2.43295940727611,1699,FALSE
OK,negbinomial.size,0.41901842415392,0.563981060525851,G11248,AK3,NM_001199856+NM_001199855+NM_001199853+NM_016282+NM_001199852,ENSG00000147853,AK3,50808,2.56634682255381,1750,FALSE
OK,negbinomial.size,0.419050172131968,0.563981060525851,G2317,MAPKAPK2,NM_004759+NM_032960,ENSG00000162889,MAPKAPK2,9261,2.22239242133645,1099,FALSE
OK,negbinomial.size,0.419701774739566,0.564773829534774,G14155,HNRNPF,NM_001098208+NM_001098207+NM_001098206+NM_001098205+NM_001098204+NM_004966,ENSG00000169813,HNRNPF,3185,2.59693514238723,1896,FALSE
OK,negbinomial.size,0.420441736588594,0.565685245591927,G5712,SORBS2,NM_001145670+NM_003603+NM_001145673+NM_001145671+NM_001145672+NM_001270771+NM_021069+NM_001145675+NM_001145674,ENSG00000154556,SORBS2,8470,3.04073242536735,1613,FALSE
OK,negbinomial.size,0.42082251550701,0.566113197734658,G22178,SOX9,NM_000346,ENSG00000125398,SOX9,6662,3.2415437404168,537,FALSE
OK,negbinomial.size,0.420899307477313,0.566132143609234,G4708,HES1,NM_005524,ENSG00000114315,HES1,3280,3.4594316186373,857,FALSE
OK,negbinomial.size,0.421606781932506,0.566999259241273,G12023,ZBTB43,NM_001135776+NM_014007,ENSG00000169155,ZBTB43,23099,2.95419631038687,1004,FALSE
OK,negbinomial.size,0.421677129556544,0.567009402090629,G9190,FKBP9,NM_001284341+NM_007270+NM_001284343,ENSG00000122642,FKBP9,11328,2.47804729680464,1807,FALSE
OK,negbinomial.size,0.421831484993979,0.567132486452068,G21536,TLCD1,NM_001160407+NM_138463,ENSG00000160606,TLCD1,116238,2.43295940727611,534,FALSE
OK,negbinomial.size,0.421899610194382,0.567139618945039,G8009,REV3L,NM_002912+NM_001286432+NM_001286431,ENSG00000009413,REV3L,5980,2.85798099512757,1584,FALSE
OK,negbinomial.size,0.422426781665971,0.567763731558789,G11181,ZNF34,NM_030580+NM_001286770+NM_001286769,ENSG00000196378,ZNF34,80778,2.48542682717024,514,FALSE
OK,negbinomial.size,0.423082182143935,0.56847535948734,G16334,PHB2,NM_001144831+NM_001267700,ENSG00000215021,PHB2,11331,2.40439025507934,1800,FALSE
OK,negbinomial.size,0.423026480178678,0.56847535948734,G5158,PROS1,NM_000313,ENSG00000184500,PROS1,5627,2.37851162325373,498,FALSE
