status,family,pval,qval,G,gene_short_name,id,ensembl_gene_id,hgnc_symbol,entrezgene,iqr_count,num_cells_expressed
OK,negbinomial.size,2.77531271643502e-20,4.18988682340725e-19,G4323,KCNMB2,NM_181361+NM_005832+NM_001278911,ENSG00000197584,KCNMB2,10242,3.12928301694497,1239
OK,negbinomial.size,1.88351064233699e-07,6.37582830109423e-07,G4324,FGF12,NM_004113+NM_021032,ENSG00000114279,FGF12,2257,3.32192809488736,998
OK,negbinomial.size,0.00112283296469207,0.00195128700774592,G4326,ACAP2,NM_012287,ENSG00000114331,ACAP2,23527,2.66296501272243,1477
OK,negbinomial.size,0.115663374378816,0.134303401143659,G4327,UBXN7,NM_015562,ENSG00000163960,UBXN7,26043,2.56961236455512,829
OK,negbinomial.size,0.000585906413477818,0.00108016399854559,G4331,CNTN4,NM_175607+NM_001206955+NM_175613+NM_001206956,ENSG00000144619,CNTN4,152330,3.02671793229804,872
OK,negbinomial.size,0.6168393121515,0.633540990910551,G4332,ITPR1,NM_002222+NM_001099952+NM_001168272,ENSG00000150995,ITPR1,3708,2.9064987905559,861
OK,negbinomial.size,0.470182955161977,0.491183952696405,G4333,SUMF1,NM_182760+NM_001164675+NM_001164674,ENSG00000144455,SUMF1,285362,2.66985139830767,1534
OK,negbinomial.size,2.60704533591407e-29,8.46633283907634e-28,G4338,IL17RC,NM_001203264+NM_001203263+NM_153460+NR_037807+NM_032732+NM_001203265+NM_153461,ENSG00000163702,IL17RC,84818,2.37851162325373,1025
OK,negbinomial.size,2.11975209395787e-08,8.13999230295688e-08,G4339,TADA3,NM_001278270+NM_006354+NR_103488+NM_133480,ENSG00000171148,TADA3,10474,2.4447848426729,1588
OK,negbinomial.size,0.68214849016096,0.696104506518949,G4341,SEC13,NM_001136232+NM_001136026+NM_183352+NM_030673+NM_001278946,ENSG00000157020,SEC13,6396,2.49183884734903,1902
OK,negbinomial.size,0.0433730647664059,0.0545137169304069,G4342,MTMR14,NM_022485+NM_001077526+NM_001077525,ENSG00000163719,MTMR14,64419,2.72246602447109,905
OK,negbinomial.size,0.0359980002342036,0.0459934823258407,G4344,LHFPL4,NM_198560,ENSG00000156959,LHFPL4,375323,2.58496250072116,498
OK,negbinomial.size,7.70984504675284e-10,3.6925454154952e-09,G4348,VGLL4,NM_014667+NM_001128219+NM_001284390+NM_001128220+NM_001284391+NM_001128221,ENSG00000144560,VGLL4,9686,2.58496250072116,816
OK,negbinomial.size,0.00645253767778045,0.00962708811023003,G4350,CAND2,NM_012298+NM_001162499,ENSG00000144712,CAND2,23066,2.32192809488736,507
