pval,qval,G,gene_short_name,ensembl_gene_id,entrezgene,iqr_count,num_cells_expressed,use_for_ordering
0.4233167768,0.5976119763,G2749,HEATR5B,ENSG00000008869,54497,3.0874628413,963,FALSE
0.4236022431,0.5979176127,G9053,CDK6,ENSG00000105810,1021,2.7725895039,1028,FALSE
0.4239459388,0.5982889775,G16098,FXYD6,ENSG00000137726,53826,3.5464883529,1538,FALSE
0.4239978819,0.5982889775,G642,LGALS8,ENSG00000116977,3964,2.7004397181,1197,FALSE
0.424758681,0.5992688502,G5547,TMEM41A,ENSG00000163900,90407,2.7924812504,1084,FALSE
0.4250765895,0.5995299875,G16076,C11orf71,ENSG00000180425,54494,2.9205655325,1325,FALSE
0.4250374128,0.5995299875,G23375,CALR,ENSG00000179218,811,2.3025575008,2191,FALSE
0.425626994,0.600212512,G12639,PRDX4,ENSG00000123131,10549,2.3362833879,2079,FALSE
0.4258900204,0.6004896304,G22563,NDUFV2,ENSG00000178127,4729,2.3037807482,2031,FALSE
0.4263532836,0.6010409723,G13742,NMT2,ENSG00000152465,9397,2.8073549221,714,FALSE
0.4264142033,0.6010409723,G3508,MRPL19,ENSG00000115364,9801,2.5305147167,1656,FALSE
0.4265125469,0.6010857436,G15973,PANX1,ENSG00000110218,24145,2.7004397181,660,FALSE
0.4272539753,0.6018508905,G11187,MIR6850,ENSG00000283764,102465978,1.7369655942,1430,FALSE
0.427145973,0.6018508905,G3619,REV1,ENSG00000135945,51455,2.523396382,1067,FALSE
0.4272554671,0.6018508905,G8066,PLAGL1,ENSG00000118495,5325,3.2016338612,1032,FALSE
0.4274754422,0.6020668162,G280,PRKAA2,ENSG00000162409,5563,2.3923174228,547,FALSE
0.4280572473,0.6027922054,G17307,C12orf73,ENSG00000204954,728568,2.5849625007,851,FALSE
0.4283879283,0.6031637892,G489,UCK2,ENSG00000143179,7371,2.3219280949,891,FALSE
0.4292433975,0.6042007595,G18989,CHP1,ENSG00000187446,11261,2.5953791167,1952,FALSE
0.4292582711,0.6042007595,G22117,CYB561,ENSG00000008283,1534,2.5849625007,1539,FALSE
0.4297034277,0.6046848054,G23703,HKR1,ENSG00000181666,284459,2.7224660245,828,FALSE
0.4297913438,0.6046848054,G2605,NAGK,ENSG00000124357,55577,2.4262647547,1547,FALSE
0.4298031011,0.6046848054,G5776,SMIM14,ENSG00000163683,201895,2.7693870719,1672,FALSE
0.4306344402,0.6057600072,G6675,MTMR12,ENSG00000150712,54545,2.2089262574,749,FALSE
0.4310258824,0.606216181,G21256,ZNF232,ENSG00000167840,7775,2.5849625007,822,FALSE
0.4311758691,0.6063326708,G21514,POLDIP2,ENSG00000004142,26073,2.5803085812,1633,FALSE
0.4312840272,0.6063903127,G6123,QDPR,ENSG00000151552,5860,3.2785354994,1987,FALSE
0.4313532683,0.6063932273,G18647,ANGEL1,ENSG00000013523,23357,2.5849625007,1061,FALSE
0.4316649451,0.6067369025,G21908,GPATCH8,ENSG00000186566,23131,2.7725895039,1351,FALSE
0.431745607,0.6067558126,G11324,OSTF1,ENSG00000134996,26578,2.6322682155,1306,FALSE
0.4320137366,0.6070381345,G17074,ORMDL2,ENSG00000123353,29095,2.4093909361,1806,FALSE
0.4323669783,0.607439944,G12318,SHROOM2,ENSG00000146950,357,2.5849625007,512,FALSE
0.4327301036,0.6078555119,G11,PRUNE,NA,NA,3.1699250014,1342,FALSE
0.4329581897,0.6080812907,G21303,PHF23,ENSG00000040633,79142,2.6322682155,1047,FALSE
0.4331823513,0.6082782754,G24567,AHCY,ENSG00000101444,191,2.5849625007,1382,FALSE
0.4332331979,0.6082782754,G5726,RNF4,ENSG00000063978,6047,2.7725895039,1284,FALSE
0.4338201895,0.6090077237,G11410,INIP,ENSG00000148153,58493,2.6438561898,807,FALSE
0.4339528435,0.609084021,G14923,KIAA1731,NA,NA,2.5849625007,1135,FALSE
0.4340094713,0.609084021,G18191,KIAA0247,NA,NA,2.6629650127,1433,FALSE
0.4341736337,0.6091398369,G2344,DIEXF,ENSG00000117597,27042,2.7004397181,534,FALSE
0.4341841881,0.6091398369,G2769,EML4,ENSG00000143924,27436,2.6147098441,1480,FALSE
0.4345028372,0.6094921712,G22377,WDR45B,ENSG00000141580,56270,2.68182404,1828,FALSE
0.434650355,0.6096043817,G17463,CDK2AP1,ENSG00000111328,8099,2.6244908649,1435,FALSE
0.4348360852,0.6097701424,G14733,NUP98,ENSG00000110713,4928,2.8875252707,1252,FALSE
0.4351870775,0.6100728161,G14979,FAM118B,ENSG00000197798,79607,2.9187170243,686,FALSE
0.4351582159,0.6100728161,G6328,PPM1K,ENSG00000163644,152926,3.0752881273,1204,FALSE
0.4355256888,0.6104527121,G1954,MRPL24,ENSG00000143314,79590,2.5235619561,1527,FALSE
0.4360491481,0.6110915413,G6920,HMGXB3,ENSG00000113716,22993,2.3219280949,1042,FALSE
0.4361462667,0.6111327791,G1059,SYTL1,ENSG00000142765,84958,2.7224660245,1014,FALSE
0.4363376259,0.6112191757,G14662,CALY,ENSG00000130643,50632,2.8300749986,879,FALSE
0.4364110331,0.6112191757,G21158,GLOD4,ENSG00000167699,51031,2.6280312226,1711,FALSE
0.4363653219,0.6112191757,G24730,PANK2,ENSG00000125779,80025,2.3923174228,822,FALSE
0.436662755,0.6113820336,G20331,COQ7,ENSG00000167186,10229,2.6438561898,936,FALSE
0.4366312563,0.6113820336,G24415,ZNF264,ENSG00000083844,9422,2.4594316186,823,FALSE
0.4371927333,0.6120291512,G25621,PLA2G6,ENSG00000184381,8398,2.6438561898,625,FALSE
0.4375534211,0.6124062738,G11886,STX17,ENSG00000136874,55014,2.4020984436,1287,FALSE
0.4376431677,0.6124062738,G14640,PPP2R2D,ENSG00000175470,55844,2.5849625007,975,FALSE
0.4377048858,0.6124062738,G22221,GGA3,ENSG00000125447,23163,2.4594316186,856,FALSE
0.4377334609,0.6124062738,G5989,KIAA1430,NA,NA,2.6322682155,1312,FALSE
0.4381114894,0.6128401807,G2855,USP39,ENSG00000168883,10713,2.7472339296,1276,FALSE
0.4382606914,0.6129539152,G18911,NIPA1,ENSG00000170113,123606,2.7004397181,771,FALSE
0.4388075878,0.6132936811,G11247,RCL1,ENSG00000120158,10171,2.3219280949,575,FALSE
0.4388159282,0.6132936811,G12490,GRIA3,ENSG00000125675,2892,3.017921908,1138,FALSE
0.4388651335,0.6132936811,G17780,HMGB1,ENSG00000189403,3146,2.3219280949,1967,FALSE
0.4385924668,0.6132936811,G20506,C16orf58,ENSG00000140688,64755,2.7725895039,1388,FALSE
0.4389523787,0.6132936811,G21030,STAT3,ENSG00000168610,6774,2.5329301642,1971,FALSE
0.438919935,0.6132936811,G21496,DHRS7B,ENSG00000109016,25979,2.7776075787,955,FALSE
0.4389791501,0.6132936811,G3984,NIF3L1,ENSG00000196290,60491,2.6322682155,922,FALSE
0.4391926505,0.6134970213,G19899,PMM2,ENSG00000140650,5373,2.4020984436,1173,FALSE
0.4396409186,0.6140281889,G3981,KCTD18,ENSG00000155729,130535,2.2479275134,661,FALSE
0.4398037881,0.6141210885,G1091,MECR,ENSG00000116353,51102,2.7224660245,864,FALSE
0.4398434823,0.6141210885,G3367,SOCS5,ENSG00000171150,9655,2.6438561898,659,FALSE
0.4400383317,0.6142478858,G5861,PKD2,ENSG00000118762,5311,2.7224660245,1169,FALSE
0.4400703728,0.6142478858,G7226,HEXB,ENSG00000049860,3074,2.5163720482,2068,FALSE
0.4402049713,0.6143407762,G13743,FAM171A1,ENSG00000148468,221061,2.8479969066,615,FALSE
0.4403080838,0.6143897033,G1510,AGL,ENSG00000162688,178,2.6580020719,951,FALSE
0.4409993557,0.6151641198,G145,CLSTN1,ENSG00000171603,22883,2.3457748368,1734,FALSE
0.4409897721,0.6151641198,G21837,MLX,ENSG00000108788,6945,2.7004397181,1514,FALSE
0.4415595831,0.6158504428,G8771,SNHG5,ENSG00000203875,NA,2.0588936891,1480,FALSE
0.4417918475,0.616079209,G20920,CEP112,ENSG00000154240,201134,2.7004397181,535,FALSE
0.4418831505,0.6161113641,G20060,POLR3K,ENSG00000161980,51728,2.5544810123,1062,FALSE
0.4424877918,0.6168591391,G21057,SPOP,ENSG00000121067,8405,2.7813597135,1605,FALSE
0.4426327291,0.6169659223,G4685,KLHL24,ENSG00000114796,54800,2.8875252707,1069,FALSE
0.4432924053,0.6177900332,G23608,LSM14A,ENSG00000262860,26065,2.5360529002,1717,FALSE
0.4435573538,0.6180638663,G3194,IAH1,ENSG00000134330,285148,2.5235619561,1508,FALSE
0.4438507717,0.618281865,G2600,CCDC88A,ENSG00000115355,55704,2.5849625007,1000,FALSE
0.4438125575,0.618281865,G6034,FAM193A,ENSG00000125386,8603,2.6438561898,730,FALSE
0.4440155435,0.6184159715,G21163,YWHAE,ENSG00000108953,7531,2.225420114,2187,FALSE
0.4443880128,0.6188392689,G10876,SNHG6,ENSG00000245910,NA,2.2801079192,1678,FALSE
0.4445304279,0.6189421195,G4661,PRKCI,ENSG00000163558,5584,2.3219280949,904,FALSE
0.4446558277,0.619021251,G20697,CHTF8,ENSG00000168802,54921,2.5145731728,1325,FALSE
0.4448844621,0.6192440524,G5903,PDE5A,ENSG00000138735,8654,2.8744691179,969,FALSE
0.4449881843,0.6192929441,G969,LINC00339,ENSG00000218510,29092,2.6629650127,879,FALSE
0.4453332493,0.6196046514,G16887,PFKM,ENSG00000152556,5213,3,1411,FALSE
0.4453494221,0.6196046514,G18985,EIF2AK4,ENSG00000128829,440275,2.5849625007,1207,FALSE
0.4456992474,0.6199002935,G2793,CHAC2,ENSG00000143942,494143,2.7811212121,481,FALSE
0.4456817158,0.6199002935,G4560,PDIA5,ENSG00000065485,10954,2.7004397181,906,FALSE
0.4458342833,0.6199925924,G20939,TSR1,ENSG00000167721,55720,2.5235619561,927,FALSE
0.4465987701,0.6207688524,G16322,CACNA1C,ENSG00000151067,775,2.9541963104,782,FALSE
0.4465981702,0.6207688524,G29,PUM1,ENSG00000134644,9698,2.7303929402,1788,FALSE
0.4465211207,0.6207688524,G8641,YIPF3,ENSG00000137207,25844,2.3219280949,1885,FALSE
0.4466776675,0.6207829406,G21180,DPH1,ENSG00000108963,1801,2.6438561898,1221,FALSE
0.4469693727,0.6210927347,G20687,DDX28,ENSG00000182810,55794,2.5849625007,628,FALSE
0.4474386319,0.621649118,G14500,NFKB2,ENSG00000077150,4791,2.5025003405,631,FALSE
0.4476071274,0.6217875283,G2747,FAM98A,ENSG00000119812,25940,2.6780719051,1106,FALSE
0.447817293,0.6218880975,G13846,PPP3CB,ENSG00000107758,5532,2.8875252707,1378,FALSE
0.4477950314,0.6218880975,G24620,SLC9A8,ENSG00000197818,23315,2.4854268272,961,FALSE
0.448010536,0.6220607688,G2469,NTPCR,ENSG00000135778,84284,2.5545888517,1447,FALSE
0.448240251,0.6222840206,G21296,GABARAP,ENSG00000170296,11337,2.0055702788,2190,FALSE
0.4483477545,0.6223375657,G17101,SPRYD4,ENSG00000176422,283377,2.7700141664,1080,FALSE
0.4484448589,0.6223766619,G16249,VPS26B,ENSG00000151502,112936,2.4739311883,1401,FALSE
0.4485506527,0.622427804,G17033,SMUG1,ENSG00000123415,23583,2.7004397181,1088,FALSE
0.4487421508,0.6225732317,G12093,GPR107,ENSG00000148358,57720,2.5849625007,1121,FALSE
0.4489312958,0.6225732317,G12273,DMD,ENSG00000198947,1756,2.7655347464,710,FALSE
0.4488857057,0.6225732317,G22092,SMG8,ENSG00000167447,55181,2.8073549221,594,FALSE
0.448902534,0.6225732317,G754,TP73-AS1,ENSG00000227372,57212,2.5075293717,772,FALSE
0.4501071751,0.6241080596,G19835,LCMT1,ENSG00000205629,51451,2.6438561898,1398,FALSE
0.4504918023,0.6244495611,G6623,NREP,ENSG00000134986,9315,2.4150374993,561,FALSE
0.4504679222,0.6244495611,G7048,CMBL,ENSG00000164237,134147,2.6961587114,1242,FALSE
0.4505840616,0.624481564,G9464,EIF3B,ENSG00000106263,8662,2.4918530963,1342,FALSE
0.450821894,0.6247152815,G9251,RFC2,ENSG00000049541,5982,2.6551700603,728,FALSE
0.4510347016,0.6248499662,G4692,EHHADH,ENSG00000113790,1962,2.7004397181,755,FALSE
0.4510575132,0.6248499662,G5076,NEK4,ENSG00000114904,6787,2.5075293717,717,FALSE
0.4514155902,0.6252500688,G229,INPP5B,ENSG00000204084,3633,2.8073549221,747,FALSE
0.4516425873,0.6254146251,G18657,POMT2,ENSG00000009830,29954,2.4329594073,925,FALSE
0.4516729459,0.6254146251,G9190,FKBP9,ENSG00000122642,11328,2.4780472968,1807,FALSE
0.4523136517,0.6262057427,G3283,EIF2B4,ENSG00000115211,8890,2.969626351,1314,FALSE
0.4527237664,0.6265813526,G17513,FBRSL1,ENSG00000112787,57666,2.2223924213,722,FALSE
0.4526545029,0.6265813526,G5697,TBC1D9,ENSG00000109436,23158,2.4854268272,1152,FALSE
0.4535577319,0.6274513743,G34,MACF1,ENSG00000127603,23499,2.6844981743,1883,FALSE
0.4535608849,0.6274513743,G4503,ARL13B,ENSG00000169379,200894,2.8073549221,735,FALSE
0.4534452512,0.6274513743,G4998,NICN1,ENSG00000145029,84276,2.7004397181,670,FALSE
0.4544809846,0.6285316068,G15711,FRMD8,ENSG00000126391,83786,2.4329594073,942,FALSE
0.4544711943,0.6285316068,G20882,PPM1D,ENSG00000170836,8493,2.5389120922,636,FALSE
0.4546298365,0.6286411647,G5668,USP46,ENSG00000109189,64854,2.2479275134,503,FALSE
0.4549561066,0.6288996678,G11928,TXN,ENSG00000136810,7295,2.4306343543,2134,FALSE
0.4549205786,0.6288996678,G18721,DICER1-AS1,ENSG00000235706,400242,2.5849625007,721,FALSE
0.455096753,0.628997778,G17887,UTP14C,ENSG00000253797,9724,2.7369655942,854,FALSE
0.4552067562,0.6290017797,G17495,SLC15A4,ENSG00000139370,121260,2.8824357954,1015,FALSE
0.455238993,0.6290017797,G6909,TCERG1,ENSG00000113649,10915,2.8073549221,1578,FALSE
0.4554691554,0.6292234943,G9369,NRF1,ENSG00000106459,4899,2.5849625007,508,FALSE
0.4560978965,0.6298029687,G11348,SYK,ENSG00000165025,6850,2.9259994186,882,FALSE
0.456063795,0.6298029687,G4825,NKIRAS1,ENSG00000197885,28512,2.9259994186,962,FALSE
0.4560841067,0.6298029687,G7339,SRFBP1,ENSG00000151304,153443,2.3219280949,842,FALSE
0.4563040502,0.6299912778,G5856,PLAC8,ENSG00000145287,51316,2.7655347464,718,FALSE
0.4564736839,0.630129116,G23731,LGALS4,ENSG00000171747,3960,4.6952251477,471,FALSE
0.456763265,0.630279755,G1250,C1orf210,ENSG00000253313,149466,2.6629650127,1233,FALSE
0.4568122055,0.630279755,G19022,MYO5A,ENSG00000197535,4644,2.8677610886,1038,FALSE
0.4567275167,0.630279755,G4518,BBX,ENSG00000114439,56987,2.6918777046,1831,FALSE
0.4568620644,0.630279755,G5090,RFT1,ENSG00000163933,91869,2.6780719051,807,FALSE
0.4570712829,0.6304720461,G16931,TMBIM6,ENSG00000139644,7009,1.98849429,2197,FALSE
0.4571636317,0.630503096,G17574,XPO4,ENSG00000132953,64328,2.6999653034,630,FALSE
0.4572968499,0.6305904936,G15932,TMEM126A,ENSG00000171202,84233,2.5849625007,1167,FALSE
0.4574521449,0.6307036143,G22824,SAFB,ENSG00000160633,6294,2.7294463092,1641,FALSE
0.4575186055,0.6307036143,G634,TBCE,ENSG00000116957,6905,2.3923174228,693,FALSE
0.4579388976,0.6308323791,G12077,LRRC8A,ENSG00000136802,56262,2.6780719051,879,FALSE
0.4578146238,0.6308323791,G19621,UBL7,ENSG00000138629,84993,2.7842713089,1350,FALSE
0.4578606571,0.6308323791,G20241,HMOX2,ENSG00000277424,3163,2.6374299206,1523,FALSE
0.4578595563,0.6308323791,G25546,MYH9,ENSG00000100345,4627,3.2094533656,1696,FALSE
0.4579613882,0.6308323791,G5687,CISD2,ENSG00000145354,493856,2.4405725914,1757,FALSE
0.4581193437,0.6309536895,G1124,BSDC1,ENSG00000160058,55108,2.5579954531,1406,FALSE
0.4581959315,0.6309629148,G22501,LMAN1,ENSG00000074695,3998,2.628576371,2009,FALSE
0.4583446597,0.6310714637,G20747,RFWD3,ENSG00000168411,55159,2.3923174228,632,FALSE
0.4585107288,0.6312038517,G1252,ELOVL1,ENSG00000066322,64834,2.8703647196,1633,FALSE
0.4588124804,0.6315181333,G13894,PLCE1,ENSG00000138193,51196,4.5130695822,830,FALSE
0.4588789271,0.6315181333,G22914,ZNF566,ENSG00000186017,84924,2.9385994553,499,FALSE
0.4593443408,0.6320622937,G1550,CLCC1,ENSG00000121940,23155,2.6780719051,1226,FALSE
0.4594220033,0.6320728202,G8136,TUBB2A,ENSG00000137267,7280,2.7655347464,813,FALSE
0.4595908528,0.6322087794,G14423,TCTN3,ENSG00000119977,26123,2.8930847961,1230,FALSE
0.459731021,0.6323052494,G17374,PTPN11,ENSG00000179295,5781,2.4020984436,1603,FALSE
0.4599771776,0.6324861055,G17071,DNAJC14,ENSG00000135392,85406,2.6322682155,1133,FALSE
0.4600726911,0.6324861055,G18189,DCAF5,ENSG00000139990,8816,2.7725895039,1309,FALSE
0.4600448239,0.6324861055,G3759,POLR2D,ENSG00000144231,5433,2.7004397181,724,FALSE
0.4611075398,0.6338122517,G6825,SEMA6A,ENSG00000092421,57556,2.9068905956,744,FALSE
0.4615264484,0.6342914867,G9487,AIMP2,ENSG00000106305,7965,2.8326679586,1008,FALSE
0.4619029791,0.6347123432,G24600,TTPAL,ENSG00000124120,79183,2.672147954,710,FALSE
0.4619907827,0.634736385,G14994,SIRT3,ENSG00000142082,23410,2.672147954,825,FALSE
0.462175284,0.6348932537,G1635,ATP1A1-AS1,ENSG00000203865,84852,2,860,FALSE
0.462654901,0.6354554155,G7974,MDN1,ENSG00000112159,23195,2.8946631955,885,FALSE
0.4630728711,0.6359327472,G16839,FGFR1OP2,ENSG00000111790,26127,2.5849625007,1195,FALSE
0.4633330671,0.6360965526,G22611,NPC1,ENSG00000141458,4864,3.1699250014,874,FALSE
0.4632734223,0.6360965526,G3151,ASB1,ENSG00000065802,51665,2.5849625007,926,FALSE
0.4635163474,0.6362514192,G14492,HPS6,ENSG00000166189,79803,2.2630344058,718,FALSE
0.4637681871,0.6365003335,G14506,RPARP-AS1,ENSG00000269609,100505761,3.1043366598,1100,FALSE
0.4641236658,0.6368913899,G608,SUSD4,ENSG00000143502,55061,3.3219280949,686,FALSE
0.4643884327,0.6371578678,G22571,NAPG,ENSG00000134265,8774,2.8650704199,1500,FALSE
0.4645534959,0.6372874883,G4582,IFT122,ENSG00000163913,55764,2.7004397181,807,FALSE
0.4647150467,0.6374122518,G21002,SUZ12,ENSG00000178691,23512,2.6629650127,912,FALSE
0.4651633282,0.6376396184,G10332,NCALD,ENSG00000104490,83988,2.9772799235,1144,FALSE
0.4651585267,0.6376396184,G11364,ERCC6L2,ENSG00000182150,375748,2.5235619561,881,FALSE
0.4649865007,0.6376396184,G17799,EXOSC8,ENSG00000120699,11340,2.9385994553,1387,FALSE
0.4650397634,0.6376396184,G228,SNIP1,ENSG00000163877,79753,2.5235619561,636,FALSE
0.4655567367,0.637991216,G14620,EDRF1,ENSG00000107938,26098,2.3923174228,712,FALSE
0.4656318257,0.637991216,G1579,SLC6A17,ENSG00000197106,388662,2.7655347464,493,FALSE
0.4656002251,0.637991216,G1901,FDPS,ENSG00000160752,2224,2.7589919005,1881,FALSE
0.4658521031,0.638196174,G15763,BBS1,ENSG00000174483,582,2.5849625007,995,FALSE
0.4661068948,0.6384483456,G22207,NAT9,ENSG00000109065,26151,2.6437191379,984,FALSE
0.4663979871,0.6387501559,G1198,AKIRIN1,ENSG00000174574,79647,2.4854268272,1627,FALSE
0.4666584213,0.6390098935,G6714,PPAP2A,NA,NA,2.5482803004,738,FALSE
0.4668615883,0.6391911464,G18322,METTL17,ENSG00000165792,64745,2.4020984436,1284,FALSE
0.4669451407,0.639208602,G21516,TMEM199,ENSG00000244045,147007,2.7369655942,1213,FALSE
0.4673280792,0.6396358246,G25280,TRAPPC10,ENSG00000160218,7109,2.3219280949,947,FALSE
0.4674867165,0.6396734643,G21167,INPP5K,ENSG00000132376,51763,2.6146087739,994,FALSE
0.4674972882,0.6396734643,G6141,SMIM20,ENSG00000250317,389203,2.7369655942,1300,FALSE
0.468597893,0.6410822515,G1404,MIER1,ENSG00000198160,57708,2.7004397181,1452,FALSE
0.4687794086,0.6412334093,G20037,NECAB2,ENSG00000103154,54550,2.4329594073,502,FALSE
0.4688789539,0.6412724127,G19569,SNAPC5,ENSG00000174446,10302,2.0874628413,856,FALSE
0.4694018003,0.6418902535,G11377,INVS,ENSG00000119509,27130,2.4594316186,617,FALSE
0.4696019662,0.6419267559,G10327,SDC2,ENSG00000169439,6383,3.1531178527,1571,FALSE
0.4697129098,0.6419267559,G13198,RBMX2,ENSG00000134597,51634,2.5025003405,923,FALSE
0.469563909,0.6419267559,G20954,MED31,ENSG00000108590,51003,2.3684827971,1010,FALSE
0.4696970182,0.6419267559,G223,KIAA0319L,ENSG00000142687,79932,2.5468321278,1385,FALSE
0.4699726388,0.6421844987,G4333,SUMF1,ENSG00000144455,285362,2.6698513983,1534,FALSE
0.4701224488,0.6421948052,G581,RASSF5,ENSG00000266094,83593,2.9259994186,1002,FALSE
0.4701200514,0.6421948052,G777,KLHL21,ENSG00000162413,9903,2.6780719051,812,FALSE
0.4703724797,0.6424391447,G1848,S100A6,ENSG00000197956,6277,3.1840001867,2023,FALSE
0.4705123547,0.6425329811,G16550,SSH1,ENSG00000084112,54434,2.8579809951,829,FALSE
0.4706026333,0.6425520462,G16543,CRY1,ENSG00000008405,1407,2.8479969066,970,FALSE
0.4706686621,0.6425520462,G2278,SNRPE,ENSG00000182004,6635,2.1926450779,1890,FALSE
0.4711429022,0.643036926,G17608,STARD13,ENSG00000133121,90627,2.7184654488,758,FALSE
0.4711662899,0.643036926,G7016,IRX2,ENSG00000170561,153572,2.9668331361,834,FALSE
0.4712819238,0.6430975224,G9205,POU6F2,ENSG00000106536,11281,2.5075293717,493,FALSE
0.4719688472,0.6439375476,G10953,FAM92A1,NA,NA,2.4594316186,1077,FALSE
0.472097016,0.6440150892,G150,MTOR,ENSG00000198793,2475,2.7548875022,832,FALSE
0.4724293629,0.6441999098,G1412,SRSF11,ENSG00000116754,9295,2.3890422907,2031,FALSE
0.4724339211,0.6441999098,G4088,ANKZF1,ENSG00000163516,55139,2.5849625007,1009,FALSE
0.4724465665,0.6441999098,G9294,CYP51A1,ENSG00000001630,1595,2.5849625007,2006,FALSE
0.4726084932,0.6442192581,G21693,SOCS7,ENSG00000274229,30837,2.6144093452,631,FALSE
0.4726315872,0.6442192581,G22160,LINC00674,ENSG00000237854,NA,2.4594316186,1818,FALSE
0.4726748301,0.6442192581,G3069,ICA1L,ENSG00000163596,130026,3,1413,FALSE
0.473233508,0.6448833374,G7436,DNAJC18,ENSG00000170464,202052,2.5235619561,670,FALSE
0.4734087811,0.6450248228,G14891,XRRA1,ENSG00000166435,143570,2.3219280949,684,FALSE
0.4738255146,0.6454952084,G16708,FOXJ2,ENSG00000065970,55810,2.5849625007,749,FALSE
0.4740666142,0.6456068844,G11227,ZNF483,ENSG00000173258,158399,3,535,FALSE
0.4741220252,0.6456068844,G7512,GNPDA1,ENSG00000113552,10007,2.8073549221,1413,FALSE
0.4739910386,0.6456068844,G8171,PAK1IP1,ENSG00000111845,55003,2.9068905956,1018,FALSE
0.4743316706,0.6457949514,G19541,OAZ2,ENSG00000180304,4947,2.4950448574,1878,FALSE
0.4747394796,0.6462527175,G16582,SPPL3,ENSG00000157837,121665,2.4405725914,1251,FALSE
0.4753998917,0.6470541569,G6857,CAMLG,ENSG00000164615,819,2.6147098441,1558,FALSE
0.4756376592,0.647280191,G18312,ANG,ENSG00000214274,283,2.5849625007,954,FALSE
0.4764047695,0.6482264143,G18629,AREL1,ENSG00000119682,9870,2.4854268272,1120,FALSE
0.4766680699,0.6484277724,G17709,MCF2L,ENSG00000126217,23263,2.5849625007,911,FALSE
0.4766964029,0.6484277724,G8443,VWA7,ENSG00000238203,80737,2.5849625007,667,FALSE
0.4768395956,0.6484406756,G7812,ARID1B,ENSG00000049618,57492,2.7548875022,1358,FALSE
0.4768495398,0.6484406756,G7825,CDYL,ENSG00000153046,9425,2.6629650127,645,FALSE
0.4771170119,0.6487066842,G19972,PAPD5,ENSG00000121274,64282,2.5849625007,834,FALSE
0.4775920753,0.6492548195,G5781,N4BP2,ENSG00000078177,55728,2.7004397181,661,FALSE
0.4780915704,0.6498359979,G19011,GALK2,ENSG00000156958,2585,2.841302254,1138,FALSE
0.4783561652,0.6500977659,G22437,RNMT,ENSG00000101654,8731,2.9541963104,1142,FALSE
0.4787838722,0.6504987229,G10895,TMEM70,ENSG00000175606,54968,2.841302254,1332,FALSE
0.478795305,0.6504987229,G6628,PRRC1,ENSG00000164244,133619,2.8328900142,1587,FALSE
0.4792047979,0.6509571044,G22036,LUC7L3,ENSG00000108848,51747,2.5043334512,2059,FALSE
0.480039427,0.6518793905,G15770,RBM4,ENSG00000173933,5936,2.4594316186,1647,FALSE
0.4799944848,0.6518793905,G605,DISP1,ENSG00000154309,84976,2.5849625007,442,FALSE
0.4801003619,0.6518793905,G8116,DUSP22,ENSG00000112679,56940,2.2730184944,756,FALSE
0.4801898017,0.6519027865,G8666,CDC5L,ENSG00000096401,988,2.872404263,1591,FALSE
0.4802931536,0.6519450595,G17480,UBC,ENSG00000150991,7316,1.9663168737,2176,FALSE
0.4805898616,0.65224974,G526,MR1,ENSG00000153029,3140,2.4594316186,951,FALSE
0.4807714256,0.6523980806,G10689,SH2D4A,ENSG00000104611,63898,2.5338654723,506,FALSE
0.4808895186,0.6524602605,G19786,HDDC3,ENSG00000184508,374659,2.8744691179,1218,FALSE
0.4814340462,0.6530464947,G18263,TRAF3,ENSG00000131323,7187,2.7004397181,808,FALSE
0.4814662682,0.6530464947,G25717,DGCR8,ENSG00000128191,54487,2.5849625007,949,FALSE
0.4815538705,0.6530671989,G22068,VEZF1,ENSG00000136451,7716,2.6438561898,1607,FALSE
0.4816355272,0.6530798348,G2459,GNPAT,ENSG00000116906,8443,2.8579809951,1509,FALSE
0.4817975816,0.6532014666,G10000,PSMC2,ENSG00000161057,5701,2.8231222379,1860,FALSE
0.4820855687,0.6534937709,G4356,CHCHD4,ENSG00000163528,131474,2.3923174228,708,FALSE
0.4821785448,0.6535216788,G3457,TEX261,ENSG00000144043,113419,2.5235619561,1302,FALSE
0.4823377096,0.6536392739,G4902,ZNF445,ENSG00000185219,353274,2.5235619561,647,FALSE
0.4824435403,0.6536845688,G21340,EFNB3,ENSG00000108947,1949,3.0874628413,487,FALSE
0.4826457154,0.6537768503,G23317,CCDC159,ENSG00000183401,126075,2.7932322629,1005,FALSE
0.4826564806,0.6537768503,G9738,TMEM248,ENSG00000106609,55069,2.3219280949,1677,FALSE
0.4831243035,0.6542142211,G18397,EMC9,ENSG00000100908,51016,2.7004397181,995,FALSE
0.483110447,0.6542142211,G23927,PPP1R13L,ENSG00000104881,10848,2.3219280949,636,FALSE
0.4835909366,0.6547478968,G24576,PHF20,ENSG00000025293,51230,2.9259994186,1230,FALSE
0.4836671727,0.6547529217,G20746,PSMD7,ENSG00000103035,5713,2.4093909361,1877,FALSE
0.4839898116,0.6550914571,G20801,ZDHHC7,ENSG00000153786,55625,2.5360529002,871,FALSE
0.4847172751,0.6559777485,G15595,EML3,ENSG00000149499,256364,2.3923174228,683,FALSE
0.485090937,0.6561883397,G11597,KIAA1161,NA,NA,2.6438561898,652,FALSE
0.4850723262,0.6561883397,G14329,POLR3A,ENSG00000148606,11128,2.513441431,871,FALSE
